"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue"
"20160321_D3.fcs34","Otu00016",2,2,"Present","Present",0.08779185835867,0.08779185835867,0.012945914844649
"20160229_D2.fcs36","Otu00016",2,2,"Absent","Present",0.0229950495697533,0,0.0180294318292564
"20160522_D1.fcs34","Otu00016",2,2,"Absent","Present",0.0127670155565159,0,0.0765912576687117
"20160411_D2.fcs34","Otu00016",2,3,"Absent","Absent",0.000238102587533235,0,0.000712105798575788
"20160513_D2.fcs35","Otu00016",2,3,"Absent","Absent",0.001100526951958,0,0.00257387988560534
"20160505_D2.fcs36","Otu00016",2,3,"Absent","Absent",0.0147658419118905,0,0.00441206648881592
"20160422_C1.fcs35","Otu00016",2,3,"Absent","Absent",4.18218895758881e-05,0,0.00627327974906881
"20160411_C1.fcs34","Otu00016",2,3,"Present","Absent",0.000273862491413115,0.000273862491413115,0.00725900116144019
"20160522_C2.fcs35","Otu00016",2,3,"Present","Absent",5.94538870050001e-05,5.94538870050001e-05,0.0097254004576659
"20160513_C2.fcs35","Otu00016",2,3,"Present","Present",0.00163306778424887,0.00163306778424887,0.0150339476236663
"20160321_D2.fcs36","Otu00016",2,3,"Absent","Present",0.0755989628626671,0,0.0230343084847896
"20160522_D3.fcs34","Otu00016",2,3,"Present","Present",0.00346768275455293,0.00346768275455293,0.0966535433070866
"20160411_D1.fcs29","Otu00016",2,4,"Absent","Absent",0.00741968713310546,0,0.000858041758032224
"20160324_C2.fcs29","Otu00016",2,4,"Present","Absent",0.0619703282884637,0.0619703282884637,0.00269567728891884
"20160502_D2.fcs39","Otu00016",2,4,"Absent","Absent",0.0477332894503288,0,0.00521789544883564
"20160401_D2.fcs34","Otu00016",2,4,"Absent","Absent",0.0341724317952704,0,0.00649287721678457
"20160321_C2.fcs36","Otu00016",2,4,"Present","Absent",0.038860742505362,0.038860742505362,0.0074719800747198
"20160229_D3.fcs39","Otu00016",2,4,"Present","Present",0.0299202532283768,0.0299202532283768,0.0111143326568087
"20160307_C2.fcs31","Otu00016",2,4,"Present","Present",0.0747769945319295,0.0747769945319295,0.0156896717682164
"20160223_D3.fcs34","Otu00016",2,4,"Absent","Present",0.0140484928618962,0,0.0261399371069182
"20160321_D1.fcs34","Otu00016",2,4,"Absent","Present",0.00462369850311627,0,0.238574302960621
"20160411_D3.fcs39","Otu00016",2,5,"Absent","Absent",0.000707019181842388,0,0.00114079285103147
"20160321_C1.fcs34","Otu00016",2,5,"Absent","Absent",0.00468631319027011,0,0.00144036873439601
"20160522_C1.fcs30","Otu00016",2,5,"Absent","Absent",0.00949660536070753,0,0.00523611934400316
"20160502_D3.fcs33","Otu00016",2,5,"Absent","Absent",0.00930044676277332,0,0.00592281238058846
"20160223_D2.fcs36","Otu00016",2,5,"Present","Absent",0.00821079571622345,0.00821079571622345,0.00900195694716243
"20160411_C2.fcs36","Otu00016",2,5,"Absent","Absent",0.00272208206472418,0,0.00922982258229925
"20160223_C2.fcs35","Otu00016",2,5,"Absent","Present",0.0178768557166795,0,0.0165794066317627
"20160229_D1.fcs33","Otu00016",2,5,"Present","Present",0.0316393637113754,0.0316393637113754,0.0356191415885545
"20160502_C1.fcs35","Otu00016",3,1,"Absent","Absent",0.00122916905492564,0,0.000198157138610918
"20160411_D3.fcs40","Otu00016",3,1,"Absent","Absent",0.00199795511371525,0,0.00114079285103147
"20160422_D2.fcs36","Otu00016",3,1,"Present","Absent",0.12929576782005,0.12929576782005,0.00418328631189804
"20160324_D2.fcs37","Otu00016",3,1,"Present","Absent",0.0863273725975089,0.0863273725975089,0.0055984555984556
"20160513_C1.fcs37","Otu00016",3,1,"Absent","Absent",0.00154418749320322,0,0.00661225333195578
"20160411_C2.fcs37","Otu00016",3,1,"Absent","Absent",0.00586922234086297,0,0.00922982258229925
"20160223_D1.fcs37","Otu00016",3,1,"Present","Present",0.130951389691126,0.130951389691126,0.0116801437556155
"20160502_D1.fcs39","Otu00016",3,1,"Present","Present",0.984929124427428,0.984929124427428,0.0167144221585482
"20160522_D1.fcs35","Otu00016",3,1,"Absent","Present",0.0333192640154034,0,0.0765912576687117
"20160522_D2.fcs38","Otu00016",3,2,"Absent","Absent",0.0164909726042989,0,0.000676132521974307
"20160321_C1.fcs35","Otu00016",3,2,"Absent","Absent",0.0049358391404247,0,0.00144036873439601
"20160505_D2.fcs37","Otu00016",3,2,"Absent","Absent",0.0276489548859473,0,0.00441206648881592
"20160502_D3.fcs34","Otu00016",3,2,"Absent","Absent",0.0150888671592473,0,0.00592281238058846
"20160307_C1.fcs37","Otu00016",3,2,"Absent","Absent",0.00974877175121106,0,0.00689186565715395
"20160229_C2.fcs36","Otu00016",3,2,"Absent","Absent",0.00194035068493401,0,0.00959860383944154
"20160321_D3.fcs35","Otu00016",3,2,"Absent","Present",0.0242711536385753,0,0.012945914844649
"20160229_D2.fcs37","Otu00016",3,2,"Absent","Present",0.00341431626636452,0,0.0180294318292564
"20160522_D3.fcs35","Otu00016",3,2,"Absent","Present",0.0478933126220316,0,0.0966535433070866
"20160411_D2.fcs35","Otu00016",3,3,"Absent","Absent",0.00252969552353384,0,0.000712105798575788
"20160401_C1.fcs41","Otu00016",3,3,"Absent","Absent",0.00307099568914584,0,0.00229951135383731
"20160502_D2.fcs40","Otu00016",3,3,"Present","Absent",0.232792121578099,0.232792121578099,0.00521789544883564
"20160223_C1.fcs39","Otu00016",3,3,"Absent","Absent",0.00519886285712955,0,0.00604080015844722
"20160411_C1.fcs35","Otu00016",3,3,"Absent","Absent",0.0020237428469977,0,0.00725900116144019
"20160522_C2.fcs36","Otu00016",3,3,"Absent","Absent",0.0050114901516308,0,0.0097254004576659
"20160513_C2.fcs36","Otu00016",3,3,"Absent","Present",0.00814433968653649,0,0.0150339476236663
"20160321_D2.fcs37","Otu00016",3,3,"Absent","Present",0.000225528353102208,0,0.0230343084847896
"20160321_D1.fcs35","Otu00016",3,3,"Absent","Present",0.00058965795679048,0,0.238574302960621
"20160411_D1.fcs30","Otu00016",3,4,"Absent","Absent",0.0426010293175726,0,0.000858041758032224
"20160513_D2.fcs36","Otu00016",3,4,"Absent","Absent",0.0201365898445701,0,0.00257387988560534
"20160522_C1.fcs31","Otu00016",3,4,"Absent","Absent",0.0330560473838943,0,0.00523611934400316
"20160422_C1.fcs36","Otu00016",3,4,"Absent","Absent",0.00171105533540769,0,0.00627327974906881
"20160321_C2.fcs37","Otu00016",3,4,"Present","Absent",0.00175252392001115,0.00175252392001115,0.0074719800747198
"20160229_D3.fcs40","Otu00016",3,4,"Present","Present",0.00661548666092578,0.00661548666092578,0.0111143326568087
"20160307_C2.fcs32","Otu00016",3,4,"Present","Present",0.0298886158654455,0.0298886158654455,0.0156896717682164
"20160223_D3.fcs35","Otu00016",3,4,"Absent","Present",0.00958838717075595,0,0.0261399371069182
"20160411_D3.fcs41","Otu00016",3,5,"Absent","Absent",0.000374977728279123,0,0.00114079285103147
"20160324_C2.fcs30","Otu00016",3,5,"Present","Absent",0.0420787570251702,0.0420787570251702,0.00269567728891884
"20160422_D2.fcs37","Otu00016",3,5,"Present","Absent",0.0953774070289894,0.0953774070289894,0.00418328631189804
"20160401_D2.fcs35","Otu00016",3,5,"Absent","Absent",0.00297553059554103,0,0.00649287721678457
"20160223_D2.fcs37","Otu00016",3,5,"Absent","Absent",0.00892712950246589,0,0.00900195694716243
"20160411_C2.fcs38","Otu00016",3,5,"Absent","Absent",0.00969901088307566,0,0.00922982258229925
"20160223_C2.fcs36","Otu00016",3,5,"Present","Present",0.0150431372193799,0.0150431372193799,0.0165794066317627
"20160229_D1.fcs34","Otu00016",3,5,"Absent","Present",0.0755044466583882,0,0.0356191415885545
"20160522_D1.fcs36","Otu00016",3,5,"Present","Present",0.0148051850043319,0.0148051850043319,0.0765912576687117
"20160502_D3.fcs35","Otu00017",1,1,"Absent","Absent",0.0273167625603815,0,0.000668704623614826
"20160223_C1.fcs40","Otu00017",1,1,"Absent","Absent",0.00654452113160131,0,0.000990295107942167
"20160223_D3.fcs36","Otu00017",1,1,"Absent","Absent",0.00658375876013161,0,0.00167059748427673
"20160229_D3.fcs41","Otu00017",1,1,"Absent","Absent",0.0196258016024233,0,0.00270609838600561
"20160513_D2.fcs37","Otu00017",1,1,"Absent","Absent",0.00260336674083506,0,0.00486177311725453
"20160401_D2.fcs36","Otu00017",1,1,"Absent","Absent",0.00669603284601689,0,0.00591142552572924
"20160513_C1.fcs38","Otu00017",1,1,"Absent","Absent",0.023290886709987,0,0.00929848124806282
"20160411_D1.fcs31","Otu00017",1,1,"Present","Present",0.0553152200345099,0.0553152200345099,0.0274573362570312
"20160321_C1.fcs36","Otu00017",1,1,"Present","Present",0.125372138608056,0.125372138608056,0.0663529863645093
"20160321_D3.fcs36","Otu00017",1,2,"Absent","Absent",0.00577309723740735,0,0.000671269658611431
"20160223_D2.fcs38","Otu00017",1,2,"Absent","Absent",0.000883347022817856,0,0.0012720156555773
"20160324_D2.fcs38","Otu00017",1,2,"Absent","Absent",0.000645686305362314,0,0.00202702702702703
"20160422_D2.fcs38","Otu00017",1,2,"Absent","Absent",0.00248001828934219,0,0.00282128611732659
"20160513_C2.fcs37","Otu00017",1,2,"Absent","Absent",0.000685454354391594,0,0.0049466537342386
"20160522_C1.fcs32","Otu00017",1,2,"Absent","Absent",0.0106877996040981,0,0.00632286109464533
"20160321_C2.fcs38","Otu00017",1,2,"Present","Absent",0.0137440292871991,0.0137440292871991,0.00977105086694128
"20160307_C2.fcs33","Otu00017",1,2,"Present","Present",0.0100584175040205,0.0100584175040205,0.0308980652613341
"20160522_D3.fcs36","Otu00017",1,2,"Present","Present",0.00051755414911212,0.00051755414911212,0.0731299212598425
"20160223_D1.fcs38","Otu00017",1,3,"Absent","Absent",0.00548021614486126,0,0.000698812019566737
"20160502_D1.fcs40","Otu00017",1,3,"Present","Absent",0.0254771079872412,0.0254771079872412,0.00152817574021012
"20160502_C2.fcs32","Otu00017",1,3,"Absent","Absent",0.00362366688336679,0,0.00204160995527902
"20160502_D2.fcs41","Otu00017",1,3,"Absent","Absent",0.0332600970253925,0,0.00289883080490869
"20160411_D3.fcs42","Otu00017",1,3,"Absent","Absent",0.0120319174831309,0,0.00522863390056089
"20160502_C1.fcs36","Otu00017",1,3,"Present","Absent",0.0628907625894389,0.0628907625894389,0.00723273555929852
"20160229_D2.fcs38","Otu00017",1,3,"Absent","Present",0.00422204357851231,0,0.0103303771562226
"20160522_D1.fcs37","Otu00017",1,3,"Present","Present",0.0182435890328241,0.0182435890328241,0.0540644171779141
"20160324_C1.fcs36","Otu00017",1,3,"Present","Present",0.0762227380531643,0.0762227380531643,0.103485307038953
"20160411_C2.fcs39","Otu00017",1,4,"Absent","Absent",0.00141196387011616,0,0.000717875089734386
"20160505_D2.fcs38","Otu00017",1,4,"Absent","Absent",0.0096551303657963,0,0.00164169915862918
"20160223_C2.fcs37","Otu00017",1,4,"Absent","Absent",0.00111980540765935,0,0.00232693426410704
"20160321_D1.fcs36","Otu00017",1,4,"Absent","Absent",0.00210589179979767,0,0.00440739676152151
"20160229_C2.fcs37","Otu00017",1,4,"Absent","Absent",0.0108476184872389,0,0.00523560209424084
"20160522_D2.fcs39","Otu00017",1,4,"Present","Absent",0.0966421933958936,0.0966421933958936,0.00763063846228146
"20160411_D2.fcs36","Otu00017",1,4,"Present","Present",0.0198337986827613,0.0198337986827613,0.0107833163784334
"20160307_C1.fcs38","Otu00017",1,4,"Present","Present",0.0238247728809305,0.0238247728809305,0.0556202679091439
"20160401_C1.fcs42","Otu00017",1,4,"Present","Present",0.0444076998121629,0.0444076998121629,0.20829740346843
"20160223_C1.fcs41","Otu00017",1,5,"Absent","Absent",0.0176267600347288,0,0.000990295107942167
"20160321_D2.fcs38","Otu00017",1,5,"Absent","Absent",0.0236785165707424,0,0.00165224997570221
"20160522_C2.fcs37","Otu00017",1,5,"Absent","Absent",0.0447597671109329,0,0.0026697177726926
"20160229_C1.fcs32","Otu00017",1,5,"Present","Absent",0.0853874577567575,0.0853874577567575,0.0045577967416602
"20160229_D1.fcs35","Otu00017",1,5,"Present","Absent",0.0840300560562779,0.0840300560562779,0.00542673902318698
"20160324_C2.fcs31","Otu00017",1,5,"Absent","Absent",0.0854221078160182,0,0.00799075767786656
"20160422_C1.fcs37","Otu00017",1,5,"Absent","Present",0.0359527135291487,0,0.026465398941384
"20160411_C1.fcs36","Otu00017",1,5,"Absent","Present",0.0355414422210139,0,0.0587495160665892
"20160502_D3.fcs36","Otu00017",2,1,"Absent","Absent",0.01033760399199,0,0.000668704623614826
"20160223_D2.fcs39","Otu00017",2,1,"Absent","Absent",0.000815607240406252,0,0.0012720156555773
"20160223_D3.fcs37","Otu00017",2,1,"Absent","Absent",0.00109181313433632,0,0.00167059748427673
"20160422_D2.fcs39","Otu00017",2,1,"Absent","Absent",0.0441872794699271,0,0.00282128611732659
"20160513_D2.fcs38","Otu00017",2,1,"Absent","Absent",0.000116533770585627,0,0.00486177311725453
"20160522_C1.fcs33","Otu00017",2,1,"Absent","Absent",0.0164031449397772,0,0.00632286109464533
"20160513_C1.fcs39","Otu00017",2,1,"Absent","Absent",0.00275574730378152,0,0.00929848124806282
"20160411_D1.fcs32","Otu00017",2,1,"Present","Present",0.0363838856188495,0.0363838856188495,0.0274573362570312
"20160321_C1.fcs37","Otu00017",2,1,"Present","Present",0.0552968931628175,0.0552968931628175,0.0663529863645093
"20160321_D3.fcs37","Otu00017",2,2,"Absent","Absent",0.00570811149757421,0,0.000671269658611431
"20160502_D1.fcs41","Otu00017",2,2,"Absent","Absent",0.00918558674784428,0,0.00152817574021012
"20160324_D2.fcs39","Otu00017",2,2,"Absent","Absent",0.00141065576077478,0,0.00202702702702703
"20160502_D2.fcs42","Otu00017",2,2,"Absent","Absent",0.0400375742973489,0,0.00289883080490869
"20160513_C2.fcs38","Otu00017",2,2,"Absent","Absent",0.0132361588508861,0,0.0049466537342386
"20160502_C1.fcs37","Otu00017",2,2,"Present","Absent",0.0534720158840206,0.0534720158840206,0.00723273555929852
"20160321_C2.fcs39","Otu00017",2,2,"Absent","Absent",0.0140470778736414,0,0.00977105086694128
"20160307_C2.fcs34","Otu00017",2,2,"Absent","Present",0.00605535620520245,0,0.0308980652613341
"20160522_D3.fcs37","Otu00017",2,2,"Absent","Present",0.006748929030039,0,0.0731299212598425
"20160223_D1.fcs39","Otu00017",2,3,"Absent","Absent",0.00373657347703698,0,0.000698812019566737
"20160505_D2.fcs39","Otu00017",2,3,"Absent","Absent",0.0432279801925576,0,0.00164169915862918
"20160502_C2.fcs33","Otu00017",2,3,"Absent","Absent",0.00168808532100164,0,0.00204160995527902
"20160321_D1.fcs37","Otu00017",2,3,"Absent","Absent",0.0162897796938028,0,0.00440739676152151
"20160411_D3.fcs43","Otu00017",2,3,"Absent","Absent",0.0255609019493614,0,0.00522863390056089
"20160522_D2.fcs40","Otu00017",2,3,"Present","Absent",0.0400756981901351,0.0400756981901351,0.00763063846228146
"20160229_D2.fcs39","Otu00017",2,3,"Absent","Present",0.00510332010638008,0,0.0103303771562226
"20160522_D1.fcs38","Otu00017",2,3,"Absent","Present",0.0295821529792414,0,0.0540644171779141
"20160324_C1.fcs37","Otu00017",2,3,"Present","Present",0.0883250902290756,0.0883250902290756,0.103485307038953
"20160411_C2.fcs40","Otu00017",2,4,"Absent","Absent",0.00196457282656973,0,0.000717875089734386
"20160321_D2.fcs39","Otu00017",2,4,"Absent","Absent",0.00693993001152266,0,0.00165224997570221
"20160223_C2.fcs38","Otu00017",2,4,"Absent","Absent",0.0085784151166277,0,0.00232693426410704
"20160229_C1.fcs33","Otu00017",2,4,"Absent","Absent",0.0198990012436983,0,0.0045577967416602
"20160229_C2.fcs38","Otu00017",2,4,"Absent","Absent",0.0156804086022956,0,0.00523560209424084
"20160324_C2.fcs32","Otu00017",2,4,"Present","Absent",0.00543339502531773,0.00543339502531773,0.00799075767786656
"20160411_D2.fcs37","Otu00017",2,4,"Absent","Present",0.00673969805404043,0,0.0107833163784334
"20160307_C1.fcs39","Otu00017",2,4,"Present","Present",0.0344572567231623,0.0344572567231623,0.0556202679091439
"20160401_C1.fcs43","Otu00017",2,4,"Present","Present",0.0519061853061805,0.0519061853061805,0.20829740346843
"20160223_C1.fcs42","Otu00017",2,5,"Absent","Absent",0.00905446361116538,0,0.000990295107942167
"20160223_D2.fcs40","Otu00017",2,5,"Absent","Absent",0.00661568747894591,0,0.0012720156555773
"20160522_C2.fcs38","Otu00017",2,5,"Absent","Absent",0.00740462682450141,0,0.0026697177726926
"20160422_D2.fcs40","Otu00017",2,5,"Absent","Absent",0.00539991342443966,0,0.00282128611732659
"20160229_D1.fcs36","Otu00017",2,5,"Absent","Absent",0.00616847567093768,0,0.00542673902318698
"20160522_C1.fcs34","Otu00017",2,5,"Absent","Absent",0.00980972940524759,0,0.00632286109464533
"20160422_C1.fcs38","Otu00017",2,5,"Absent","Present",0.00895323052860702,0,0.026465398941384
"20160411_C1.fcs37","Otu00017",2,5,"Absent","Present",0.00994919784916517,0,0.0587495160665892
"20160502_D3.fcs37","Otu00017",3,1,"Absent","Absent",0.00577156875636209,0,0.000668704623614826
"20160223_C1.fcs43","Otu00017",3,1,"Absent","Absent",0.00284277780930191,0,0.000990295107942167
"20160324_D2.fcs40","Otu00017",3,1,"Absent","Absent",0.00915115713270224,0,0.00202702702702703
"20160229_D3.fcs42","Otu00017",3,1,"Absent","Absent",0.0240077822707763,0,0.00270609838600561
"20160513_D2.fcs39","Otu00017",3,1,"Absent","Absent",0.00206126972902934,0,0.00486177311725453
"20160522_C1.fcs35","Otu00017",3,1,"Absent","Absent",0.0223792396320418,0,0.00632286109464533
"20160513_C1.fcs40","Otu00017",3,1,"Absent","Absent",0.0226927936924181,0,0.00929848124806282
"20160411_D1.fcs33","Otu00017",3,1,"Present","Present",0.0535638933040864,0.0535638933040864,0.0274573362570312
"20160522_D3.fcs38","Otu00017",3,1,"Absent","Present",0.00487580313860147,0,0.0731299212598425
"20160321_D3.fcs38","Otu00017",3,2,"Absent","Absent",0.0750781847940452,0,0.000671269658611431
"20160223_D2.fcs41","Otu00017",3,2,"Absent","Absent",0.00399033932885984,0,0.0012720156555773
"20160502_C2.fcs34","Otu00017",3,2,"Absent","Absent",0.0695232135825316,0,0.00204160995527902
"20160422_D2.fcs41","Otu00017",3,2,"Absent","Absent",0.0376699050131397,0,0.00282128611732659
"20160513_C2.fcs39","Otu00017",3,2,"Absent","Absent",0.066834774230944,0,0.0049466537342386
"20160502_C1.fcs38","Otu00017",3,2,"Present","Absent",0.0473557179478805,0.0473557179478805,0.00723273555929852
"20160321_C2.fcs40","Otu00017",3,2,"Present","Absent",0.0782694947995716,0.0782694947995716,0.00977105086694128
"20160307_C2.fcs35","Otu00017",3,2,"Absent","Present",0.0778576366216819,0,0.0308980652613341
"20160324_C1.fcs38","Otu00017",3,2,"Present","Present",0.0375601950433684,0.0375601950433684,0.103485307038953
"20160223_D1.fcs40","Otu00017",3,3,"Absent","Absent",0.0083034756737405,0,0.000698812019566737
"20160502_D1.fcs42","Otu00017",3,3,"Absent","Absent",0.0656686326624427,0,0.00152817574021012
"20160223_C2.fcs39","Otu00017",3,3,"Absent","Absent",0.00131267401551809,0,0.00232693426410704
"20160502_D2.fcs43","Otu00017",3,3,"Absent","Absent",0.0958913599162926,0,0.00289883080490869
"20160411_D3.fcs44","Otu00017",3,3,"Absent","Absent",0.0179420160613451,0,0.00522863390056089
"20160522_D2.fcs41","Otu00017",3,3,"Absent","Absent",0.175622212073824,0,0.00763063846228146
"20160229_D2.fcs40","Otu00017",3,3,"Absent","Present",0.00468104128266059,0,0.0103303771562226
"20160522_D1.fcs39","Otu00017",3,3,"Absent","Present",0.00994994209965555,0,0.0540644171779141
"20160401_C1.fcs44","Otu00017",3,3,"Present","Present",0.0719120894977247,0.0719120894977247,0.20829740346843
"20160411_C2.fcs41","Otu00017",3,4,"Absent","Absent",0.000416772345659279,0,0.000717875089734386
