"","OTUOfInterest","rep","fold","RMSE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","MAE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","R2(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","sum(CombinedNS$PredictedClass == CombinedNS$TrueClass)/length(CombinedNS$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","GMM67_Reg","GMM68_Reg","GMM69_Reg","GMM70_Reg","GMM71_Reg","GMM72_Reg","GMM73_Reg","GMM74_Reg","GMM75_Reg","GMM76_Reg","GMM77_Reg","GMM78_Reg","GMM79_Reg","GMM80_Reg","Other_Reg"
"Overall10","Otu00001",3,1,10.419258605471,4.58605964084449,0.602736945984156,0.8,0,15.445726845449,0,0,0,0,41.6521207673861,0,0,8.83528821112385,1.3683678375389,0,8.34538004796539,3.19312399863182,0,2.49675328210353,0,8.79651820349766,0,13.4523489774102,0,0,0.101738363686257,79.7751125941795,0,0,0,0,0,0,40.812851613625,0,1.21725384912138,0,32.5482114161175,0,32.6122105636984,0,0,3.70674999687645,8.32932841362203,0,0,0,5.05538183533427,100,11.1105277123828,0,0,0,0,0,0,0,21.9565695557918,11.8932487826143,3.33618643835787,1.81198485910687,21.0971185908208,0,0,0,0.579558934901962,0,0,0,0,0,0,0,0,0,0,0,8.18457761888575,13.1428559161808,0,26.8800010886093,0,7.97796452593803,0,0,0,0,0,0,0,26.12902649448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9340602033857,0,0,0,0,0,0,15.0985261176262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1222514515405,8.71613573296766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall11","Otu00001",3,2,7.64288951144295,2.68186558521069,0.833619627299311,0.95,0,20.674437037479,0,0,0,3.55580183090763,57.0645152243585,0,0,2.00216673947874,7.43368260382155,0,9.77376565482325,6.2448071197229,3.80858134242358,10.3382360016963,0,0,0.417188661166344,54.7077744260198,7.09550243232607,0,6.66419597786155,58.3053697013506,0,0,3.95877157464486,0,0,0,34.3251899728159,0,8.07596942753241,6.59484589280994,36.5719445520529,0,67.9033597380313,0,1.92627270547104,17.6469547893611,18.2365038249596,0,13.1606941567949,2.645294583254,4.66941731722457,100,11.4251118076314,4.87549959068198,2.87604940897532,17.3790470554943,0,0,3.7485615344981,0,26.7933138968752,2.73675356657351,0,2.59060327757656,9.40282414767788,2.74540006080074,11.9244865699649,0,1.90720316357005,0,0,0,1.35121423223614,0,0,17.2958463985053,0.491811819685218,7.96964687126914,0,0,4.60163431776639,0,0,18.3028574454185,0,4.51797919249487,0,0,3.72716468870268,0,0,0,0,19.2918078754965,0,0,0,0,0,0,0,0,0,0,0,0,2.22275169488174,0,0,0,21.3262017611579,3.57967366116425,0,0,0,0,0,0,0,0,0,0,0,5.56796112796932,0,0,0,0,0,0,0,0,17.8451218769156,0,0,0,0,0,0,0,0,10.8317012495961,12.4010918951293,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20652416898669,0,0,0,0,0,0,0,0,0,0,0
"Overall12","Otu00001",3,3,4.44609131548667,2.43289555663055,0.957067105570303,1,0,27.4793373733639,0,0,0,0,61.3434270581963,0,0,16.4933964232884,6.60102196150232,0,27.5739285843565,20.9361658227719,14.475373798532,15.7640075791243,0,8.79485999929043,8.47998510633066,48.7790600211065,3.71780807066065,12.1866614477656,15.4499247229706,100,0,0,19.8878748127445,0,0,0,53.1318878558776,9.41357644204268,24.7861067911852,14.9084870019885,31.1722538756586,0,55.0607435341512,0,0,14.6029632932528,24.1881767579768,0,9.65529067415793,3.98338400865883,0,63.4272852838651,27.0542271902106,0,0,12.2236020517975,0,0,0,0,35.2137993875165,30.8004544266581,10.3936768519948,0,10.7745349116695,0,0,0,0,0,0,0,6.8424882905528,0,0,19.2535822563262,0,25.6142593460919,19.6487430474261,0,18.881607465815,33.1826272089211,0,38.873433417878,0,0,0,0,0,0,0,0,0,54.9705815045164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0294184954836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall13","Otu00001",3,4,13.8006900191176,6.28569172182216,0.674488580958936,1,0,17.4966813630525,0,0,0,0,58.3647850935784,0,0,33.9796610149649,7.66023518437178,0,11.2407509933079,8.92183268162866,0,9.78169234886694,0,16.2731162850402,6.86967516174814,12.3207872734133,0,7.76814582258974,9.39895217178352,100,0,0,5.26775869301788,0,0,0,18.0420205964671,0,5.49696042399018,0,52.4188705997383,0,55.6463894737213,0,0,14.5765217493366,22.7757742906552,0,10.3865117389546,0,0,89.188840998936,0.963704338356366,2.21879946769308,0.386627453193553,33.9493027824829,0,0,0,0,6.89292433737557,0,12.8842651776219,5.43992980503838,19.9919542755729,0,0,0,0,0,0,0,0,0,0,0,0,12.6617450990318,7.6809386820172,0,6.53145268361221,25.2511357975412,0,22.701944390003,0,16.6686110997615,0,0,2.91972991128241,0,0,0,0,11.5722351985646,0,2.73074720436644,4.91746802196269,0,0,0,0,0,0,0,1.76658994337013,0,1.5805367711568,0,0,0,14.3489981814739,3.93097121078938,0,2.47487009796555,0,0,0,3.62068176452106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86297132016857,2.65781353772209,0,0,3.50452874564376,0,0,0.843114705343858,2.89011501541436,0,3.58539935298934,3.17980728731253,0,0,0,0,0,0,0,0,0,0,1.79999795056541,3.93979229445543,0,0.877995055590297,8.78135023626248,0,0,1.86789838002649,3.36874958999909,0,2.88100738579193,0,0.0966308372614091,0
"Overall14","Otu00001",3,5,7.27003377296158,2.75672123131532,0.792424551576874,0.947368421052632,18.7944317637598,40.2171811572529,0,0,0,40.2875303109058,89.2254581860355,0,25.4221193342031,68.0600373660639,31.4447210302034,12.7858652489832,51.8044163153906,41.2341536708482,36.3672289215562,50.236279716114,0,10.4034177191943,37.043641519685,68.0909131943807,0,23.1092873577484,28.6112063811883,81.5145963978321,0,0,0,0,0,0,85.1916437214221,17.2540715384042,39.5318378792264,26.1156256567765,66.8561446026181,0,55.3280948294411,0,0,36.9764879422223,41.2977472176879,38.0155533470278,8.45013321730086,0,0,100,76.3397214900536,25.687721312283,38.5143023643041,26.7142533118437,0,0,0,0,84.2473115746635,48.8734063473045,50.864493843445,14.8818932111935,21.0577997085212,0,0,0,0,0,0,0,15.5237715976175,0,0,0,0,0,0,0,72.1925752439565,42.2549471413319,0,65.4694024875206,0,0,0,0,0,0,0,0,0,25.3082363687979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6699725968108,0,0,0,0,0,0,12.5571084588319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3152184097489,0,0,0,0,0,0,0,0,0,11.6517012643067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49776290150383,0,0,0,0,0,0
"Overall15","Otu00002",1,1,4.18991067687591,1.70739358730739,0.833050180784367,0.9,26.5681999166983,0,0,0,0,55.3057031253852,48.0575690857434,0,0,0,15.6864774421352,0,0,11.4583215815813,16.1885954906467,12.778366272655,0,0,0,0,20.2843589439432,0,11.2994096149599,51.2544414895649,9.51805329459524,21.2733814934244,0,0,64.9500771685744,4.57656745500212,23.5718029004087,0,0,12.4562791416304,0,0,0,11.4093349237781,10.6463194372579,8.99867558188545,0,24.8522842811971,0,28.6807343406196,0,6.50129633926888,0,19.6470838552468,21.582205395802,9.96253825093939,0,34.0309966235814,17.7760040236066,8.22704872963138,32.8583130179535,0,0,15.3576521182588,0,100,0,0,0,0,14.1636360126785,0,19.8946084379192,0,0,0,0,0,0,0,0,55.4068762977828,0,0,0,0,0,0,0,0,0,0,38.0807136089858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7275177057239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1917686852902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall16","Otu00002",1,2,3.52079728869546,1.87542722299226,0.854030635186326,0.8,68.2652681196422,0,8.14658574373442,11.110023381028,6.8459476130021,100,52.6462413373975,0,0,0,0,4.03152175353062,0,21.2530621774256,53.0303117871426,0,0,0,0,0,32.0513070081191,0,7.51845526925298,23.0615763744009,0,0,0,0,70.8298115774098,4.16435342995611,39.3829166921668,0,0,4.70496345151722,0,0,0,8.87719663765992,8.82544472628319,14.4069939790659,24.8533212425769,40.613386433614,0,44.7849893224005,4.62525764330219,6.79726188063605,0,15.9144559954823,42.2671410711922,3.24646380070841,0,56.5186862747947,47.1243473693719,4.85959741374459,36.9438551948941,24.9931919428804,13.1331413778033,12.9968104428033,0,97.9615360212981,0,25.6114127018685,0.298027867547851,0,17.9695229390956,0,27.6881711311419,0,0,13.1159620288265,19.8316138990579,0,0,0,1.1560787171168,73.1873318124182,3.46553193287561,0,0,0,0,0.690325382607071,10.6047437396201,0,0,0,17.7370908998561,0,0,0,0,7.32733828335764,0,0,0,0,0,0,0,1.7991825195953,0,0,0,4.29075061064161,0,0,0,0,0,10.9084327470758,0,0,0,1.49748308201921,0,0,0,0,0,3.49033963230494,0,0,0,0,2.72504701047879,0,0,0,0,0,0,2.86584284709895,0,0,0,0,6.77998435128061,0,0,0,11.5519968037342,0,0,0,0,0,0,1.14842125194328,0,0,0,1.28377324040631,1.6648401564663,0,0,0,12.3882799814383,0,0,0,1.24612746007547,0
"Overall17","Otu00002",1,3,7.74729120131223,3.24521235268668,0.463272473419922,0.85,30.8570792071411,30.3516145845551,7.09585065835342,0,13.3363442050747,48.6867677629868,39.0704545011991,11.861174817219,0,0,8.00449501624979,0,0,12.0363027158119,18.0629578345671,4.11467352139216,0,2.61323196076338,33.081845562858,0,7.68252017685476,0,2.72739225440079,10.8540071417266,10.1732352206426,0,0,34.3355977341531,32.3596851043864,13.2917930625629,14.199980744018,4.6951611263086,0,0,0,0,0,14.7537621474814,4.95124902739652,3.99469698733308,3.18621692206752,33.7444852098638,0,11.5664039663706,1.18224225586254,0.259567115632263,0,7.79335147264672,14.81761822853,4.66521665735108,0,21.6573959952925,50.5453247765845,1.75882374616616,44.3870480127752,32.7322231316508,0.558724349203967,9.55029831496591,0,100,0,6.52178649059289,9.91482175833675,0,6.86814060552032,0,49.0952863511165,0,0,6.79708636648379,5.7337918204714,0,4.31549499792371,0,4.82972363625313,42.545063631347,6.76788929330282,0,3.17008153902381,0,0,0,0,0,0,0,23.0519577752629,0,0,0,0,0,0,0,0,0,0,0,0,6.71396594326695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4911643079036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7429119735665,0,0,0,0,0
"Overall18","Otu00002",1,4,8.04683908260463,3.65038916222868,0.207697483372714,0.95,31.686245198975,0,7.60769180310123,0,9.56237949738153,73.2058722081906,66.2870579543144,36.8992596956434,0,0,0,0,0,15.969102475059,46.3829406033374,0,0,0,0,0,16.7638867643953,0,12.8331901641979,51.5458517976963,4.58570578230648,0,0,0,54.7155632357929,9.27973208367254,35.408448984182,0,0,7.49239079156878,0,0,0,9.80098185239038,0,5.28544969588209,0,13.0445617455392,0,23.6320190698546,3.95082016185649,0,0,30.1637071356951,46.0680949295505,5.10090037446299,0,50.7550904993184,27.0780336328976,0,30.5188306675689,10.4574069482441,16.573055158473,8.2260758084436,0,96.3812939956613,0,24.8066090983153,14.8024693634969,0,0,0,34.1620189103266,0,3.15481263835031,0,28.0719077101093,0,0,0,0,100,4.76282087320818,0,0,0,0,0,0,0,0,0,6.99710699456756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3281713090411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.247289002686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4274326937053,0,0,0,0,0
"Overall19","Otu00002",1,5,2.10841656466452,1.03133983402733,0.842236597851308,0.947368421052632,21.4527086584083,0,0.873374079544346,12.6000386507338,9.55807699441631,66.908582004068,30.8186106560771,13.9202816919626,3.25567934868522,0,6.79517797963573,0.57954558810524,0,6.76063249212996,21.2228326459669,3.26080967803656,0,0,36.4898996292783,0,11.304725441229,0,10.5583663467135,15.4150163496828,1.63051041741484,8.58372835243683,0,5.70268957924411,24.8830531374078,10.6157105318927,18.3776786118584,2.57847268571725,0,1.5298216089013,0,6.77318921024541,0,5.49603088404047,9.98727910776143,4.44431212125489,0.81543660352201,3.60791294651539,0,22.0505194477435,0.644126587327191,3.96532864920462,0,0,26.5327105367609,4.09062812883124,0,37.7500582502901,13.8142015832786,1.55341043000209,26.8696651932666,38.6865005623777,6.27030822103445,14.7791873349009,0,100,0,3.7246188381996,13.6813775027259,1.66778046451083,6.87860362243135,0,11.9167496707767,0,0,3.08862208224712,6.55236851540289,0,0,0,7.06629289405778,60.8384813443877,2.83863653661231,0,0,0,0,0,0,0,0,0,26.9897645855469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1602185360511,0,0,0,0,0,0,29.2543933162311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5956235621709,0,0,0,0,0
"Overall20","Otu00002",2,1,7.81191458249561,3.44923167172307,0.374504518555911,0.85,59.5782391976185,0,5.61493565101241,19.1050946299676,0,64.5850261019611,46.7965637995287,0,0,0,0,5.4740720993893,0,22.4524208690076,44.328641933137,0,0,0,0,0,25.0327768546168,0,41.3418457567032,44.9176969246191,7.25803432847994,0,0,0,56.8162509841285,20.6304390607356,39.1403104593774,0,0,31.1913597614176,0,0,0,5.54473757866591,5.55147899340771,0,0,19.7343534946009,0,42.4470501799823,0,14.212768408282,0,0,30.4701658504058,1.17316056936996,0,65.5622959292698,15.6110818349547,6.43899839030672,41.8357487417273,0,0,16.911500883927,0,100,0,23.8024366856041,24.3470601001505,0,20.2315637902899,0,25.4855161871745,0,0,0,0,0,0,0,0,42.193180868889,0,0,0,0,0,1.99980552023495,2.27308175874326,3.38358220912296,0,1.45011688973684,5.26015530670405,0,2.894408469883,0,1.57736815591859,2.89090435389865,0,0,1.13983961067689,1.81399533512526,1.46496091465112,0,1.11875771145918,3.07994257373998,0.983638510069665,0,0,2.38808054910812,2.52694037569988,1.43550844453346,0,0,0,3.90783833922655,0,1.28252444117614,0,0.226312335541165,0,1.10101179127933,2.1080300361847,0,0,2.07016252694939,1.88077339468848,2.82357896592294,1.12827806444681,2.89865768440627,4.66653798190789,0,0,0.431275724632035,1.21627720322165,0,0,1.20297513093918,3.53790333317998,0,0,6.25821388434128,1.42703488504385,0.680823273397537,1.36592874789935,0,7.42266558441611,0.239855453263779,0,1.7705030708657,0,0,0,1.09079960033695,1.77678067095803,0,0,2.51008818838868,1.74985313857015,1.85577768993637,0.546642683960663,0.0621884827503888,3.07962100286279,0,0,0,0,0
"Overall21","Otu00002",2,2,6.80436769869749,2.71609281461799,0.490020616391545,0.9,61.2387312465482,62.8860585157426,21.2776625279388,0,32.7595035656911,100,61.1813724652786,0,0,0,0,14.94090106896,0,33.4648424631125,68.3689834133618,17.8888539288942,0,0,86.1343577225752,0,41.2834613239973,31.7624041552823,16.1467095615812,37.1478216861137,0,0,0,0,42.8327019814955,13.3539031561087,16.0692761181344,0,0,6.14459207808092,0,0,0,33.65999690745,4.44491839828863,25.5329278739351,41.9070393167675,52.8935655065216,0,66.262933819392,23.6599762644283,19.9346862748307,0,26.6637651564565,20.4188922324385,6.3307726834933,0,48.0152278956835,40.4791737124762,1.85400866598478,60.4633258774612,77.4296707578905,8.85563484899328,26.5827217848553,0,72.7893306843901,0,43.9240909318961,18.6267967503501,0,24.5523792848601,0,66.5838615099475,0,0,25.0828555207567,25.0254508858651,0,0,0,3.34097216540957,70.5240295933978,28.3144320699363,3.25671513428409,0,0,0,0,0,0,0,0,20.5980086023896,0,0,0,0,0,0,0,0,0,0,0,0,5.67098791305384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9301010801224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8009024044342,0,0,0,0,0
"Overall22","Otu00002",2,3,5.57231127121788,2.71651384326626,0.737562767536456,0.85,40.6664393800833,0,0,0,44.2949318430331,0,18.1392292712602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2506862285726,0,0,0,0,0,22.5813304700673,0,0,0,0,0,0,0,21.7941006394937,0,0,0,51.0771757787842,0,0,0,0,0,0,0,0,0,95.9090921601418,50.9971764333769,0,58.8538916190419,0,0,0,0,0,0,0,0,0,0,0,82.0717729008539,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall23","Otu00002",2,4,4.9724800521534,2.59331098624132,0.46988321234739,0.85,26.7950567653001,0,4.23927677519149,0,5.22174274533978,63.8841123405816,51.6490076339058,10.6914809671116,0,0,7.54138485157137,0,0,6.68633319063117,23.7518240155466,6.53304620543203,0,0,28.0974007572855,0,24.4274991382866,0,3.37307950066708,24.0805429158344,3.24470737013187,12.2833900401202,0,0,39.0601594408254,16.4587864404726,28.0980637335753,0,0,3.39150512432302,0,0,0,12.7063079601003,0,0,0,1.59376393492169,0,52.0613454720316,0,4.28264602797885,0,11.9950604570179,22.551259599863,1.63063391244734,0,27.611278495838,15.105385024252,0,48.4032777577753,16.2689358765428,13.9708450489421,11.165486947486,0,98.6935328545343,0,3.13632465046732,0,0,0,0,16.4365314470539,0,2.0498456856779,0,0,0,0,0,7.20447218953914,100,8.73321232488387,0,0,0,0,0,0,1.93056931555281,0,0,6.13115049293869,1.07336681735172,6.85280720142225,0,1.07022668025208,3.60181323695786,0,0,0,4.61212180568305,0,0,0,1.94660759191913,0,0,0,0,0.0153959367944794,0,1.8008984188957,0,0,4.57873540137431,2.55294562446653,0,0,0,0,3.20160400841066,3.2771454544928,2.49772682573811,1.80891437879093,1.69426826756202,3.08027624591624,0,1.72779424141035,0,3.01075079723935,0,0,0,2.49850006620444,1.22205424655455,0,0,0,2.61202064073041,0,4.11551911498772,1.67153499885749,3.18485582123676,4.13219121953732,0,7.56410518360235,1.17630881754194,0,1.19266358764205,0,0,0,0.361411741217201,0,0,0,3.33960090602593,0,0,0,0,3.81218023978804,0,0,3.49454859159177,3.15738608131294,0
"Overall24","Otu00002",2,5,8.43146647095568,3.37413796187145,0.147845227328845,0.947368421052632,19.1785570710136,0,5.23027980144561,7.78691861184761,21.0699987580724,57.2490908782211,77.0538109912445,19.4943459431414,3.84025042593244,0,8.82255283833575,2.02825428886133,0,8.58731658883356,26.8310509292889,6.71815717332234,0,0,0,1.2907378493343,14.9405114051916,0,7.48191415603752,15.9790047627024,0.260595247833147,5.65722239232194,0,27.5808655807113,41.2491886165752,10.0520266662153,21.0723403596718,0,0,2.59488218450591,0,16.1457477593053,0,11.369156680452,45.0291783152524,4.06737209139632,0,3.73159159071072,0,17.804613273751,0,7.96359721379896,0,12.3239688254328,17.1573666595363,1.12458141260229,0,52.3792011648092,43.2055105160217,2.08714822053795,44.836693394058,21.5860638253253,0.923883796504399,18.9071113516696,0,100,0,3.8051276774309,13.1199148633638,0.22277350311509,5.62934346881229,0,9.49594444760528,0,3.25510930455067,0.150132114483615,7.88842870406619,0,0,0,8.78503908462412,86.6059548376626,0.60428467964194,0,12.7564588130714,0,0,9.2312647169863,0,0,0,0,10.8708792078436,0.828249852718063,0.589567034942581,2.9955418322809,0,6.32311301336106,0,1.17121767454,0,0,0,0,0,1.17155974846671,0,0,0,0,0,0,0,0,0,6.75652668609772,0,0,0,0,0,1.4822404407251,3.0288877913283,0,0,3.78412929805277,2.77277846142345,0,0.754463006249169,5.20777771292804,2.64988702393346,0,0,0.992841952770344,0,0,0,0,0,10.0290538159439,0,0,3.56728033141826,0,4.79169015171112,0,8.69813940734135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.346620438423,0,0,0,1.95629040051483,0
"Overall25","Otu00002",3,1,5.28466744846169,2.73843150709842,0.589073161033839,0.8,16.0028651103139,3.00378330939096,0,0,0,57.3419075853969,62.6456990311502,0,0,0,6.23234226243213,0,9.83805925060709,5.85864059577094,15.5456448827441,3.63903194624477,0,0,14.329259856933,0,9.71836731144587,0,2.96373439385424,19.818322005907,2.04443437415237,0,0,0,34.1763523003745,21.6116413582946,17.3700170150102,0,0,5.58680886242562,0,17.9246426795118,5.52472782325042,8.30235523406332,0,6.72153893574629,1.84915170904086,7.44056290707874,0,31.7511794342313,1.69952776352832,3.51503991901114,0,0,26.5263223564514,5.8993819964236,0,37.3360187634107,19.9498542949711,6.33326056816223,15.7966690010844,14.6769670324013,0,7.04141509943772,0,100,0,14.2756199742362,0,0,7.10356705547771,2.13730031178059,14.4994414262533,0,0,0,0,0,0,0,1.89518587698482,57.609556432695,0,0,0,0,0,0,0,0,0,0,36.3754487811097,0,0,0,0,0,0,0,0,0,0,0,0,8.31595953863667,0,0,0,0,0,0,0,0,0,29.0233715227609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2826987668121,0,0,0,0,0,0,0,13.0025213906806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall26","Otu00002",3,2,17.9890673318569,5.74623671195726,0.118194094218735,0.85,51.3884387130433,36.9755524107619,18.3585738147549,10.2087453669879,16.7524332189813,100,59.9948594557221,19.528879771116,0,0,6.48514575886037,2.70641554232707,0,30.7784220497839,46.4157058099519,17.7028767337319,0,0,0,0,28.0096693172931,0,31.3175437960713,36.4689573682896,0.514690918566525,0,6.41081296912777,13.586851446728,71.5301313577536,13.850350790502,10.9126498217402,0,7.32770373212585,11.388212961683,0,0,0,32.267137090407,9.68728178987566,14.4517232442139,0,38.1525042572433,42.9330555865217,36.5953827872247,22.5642835149086,18.9582503697005,0,24.4723372280448,27.2787214521585,1.31716415104224,0,51.5030861907909,64.3954247721184,1.96654888433385,44.862152427671,46.2774130991544,3.6047942672341,21.1190944381164,0,81.1257090772557,0,22.2395731441601,27.7948464713335,0,5.81826532840428,0,37.0470944470948,0,8.42397227068571,10.8097784468117,31.0602075948986,18.9266130712625,0,0,0.801880968732192,83.7854982924685,7.99220595364666,0,0,0,0,1.75272399769554,1.74428989156178,0,0,2.13300173077354,7.09985239072587,1.73920851373414,4.837260537137,0,0,2.17552946243117,0.00762874904672687,1.61721105470025,1.86453794668363,4.36162794814995,1.75147713447095,2.32679178512971,0.762057226353165,0.743931785371762,0,0.712441719216793,1.46740048086829,1.10553165690754,0.511738004299097,1.23525431037357,0,0.473966232016584,2.32929512183691,3.03509012951217,0,0,0.335492828645068,0.857356264146364,0,1.50592309227391,1.74769429059341,1.62835821087457,1.06466248211303,1.24564948065814,1.8789049745512,1.22081334526694,0.935637993995559,2.26079751192232,2.27392575517433,0,0,1.38365748636895,1.36389802984598,0,0.46633169014756,3.27281722735269,1.57021636138255,2.44640633564706,0,2.45215081837697,1.01202280885581,0,4.5888867097268,0,6.00080163443002,0,0,1.04123672262031,0,0,0,0.380133120777152,0,0,0,1.62748870308336,2.47825469398395,1.77729820535224,0,0,2.05039700296358,0,0,1.60083298749272,1.74410542238134,0
